"Type","Name","File","Hits"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectionPipelineTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectionPipelineTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectionPipelineTest.java","0"
"Method","safeCall_normalResult_returned","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Method","assertSame","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Method","safeCall_null_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Method","safeCall_throwingSupplier_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Method","safeCall_npe_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Method","loopbackReachable","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detectWithConfidence_returnsSameAsPipeline","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detect_returnsOsString","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detectWithConfidence_unreachable_niedrig","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detectFromHostname_null_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detectFromHostname_sameAsIp_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detectFromHostname_hostPrefix_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","detectFromHostname_raspberry_detected","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","isOpen_closedPort_false","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","getMacFromArp_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","osResult_display_containsOs","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","confidence_values_exist","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","localhost_detect_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assumeTrue","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Method","schnell_unreachable_niedrig","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","standard_unreachable_niedrig","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","gruendlich_unreachable_niedrig","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","standardOverload_matchesLegacyNoArgOverload","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","gruendlich_routesThrough_extendedOsDetector","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","allDepths_doNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","result_display_containsOs","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Method","extractOui_methodDoesNotExist","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","detectWithConfidence_unreachable_returnsResult","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","detect_doesNotThrowOnUnreachable","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","classifyHostname_null_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","classifyHostname_raspberry_detected","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Method","c","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","iphone","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","ipad","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","macbook","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","imac","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","macmini","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","appletv","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","homepod","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","apple_generic","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","samsung","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","samsung_sm","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","pixel","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","huawei","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","xiaomi","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","poco","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","oneplus","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","nothing","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","oppo","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","realme","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","motorola","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","sony","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","nokia","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","fairphone","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","android_gen","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","fritzbox","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","fritzSuffix_notMatchedAsRouter","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","assertNotEquals","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","fritzHostname_stillDetected","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","unifi","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","mikrotik","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","cisco","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","openwrt","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","switch_","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","accesspoint","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","synology","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","diskstation","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","qnap","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","truenas","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","nas_generic","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","printer","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","epson","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","canon","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","brother","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","jetdirect","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","chromecast","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","echo","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","sonos","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","shelly","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","tasmota","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","esp32","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","iot_gen","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","xbox","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","ps5","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","nintendo","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","raspberry","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","ubuntu","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","windows","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","ipcam","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","voip","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","unknown","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","null_input","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Method","iphone_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","ipad_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","macbook_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","imac_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","windows_desktop_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","windows_laptop_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","raspberry_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","fritzbox_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","samsung_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","pixel_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","xiaomi_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","synology_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","android_generic","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","xbox_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","chromecast_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","playstation_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","printer_detected","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","unknown_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","null_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Method","detectByPorts_unreachable_returnsUnbekannt","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","detectWithSignature_unreachable_returnsNull","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","detectWithSignature_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","isOpen_closedPort_false","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","assertFalse","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","detectWebServer_doesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","assertDoesNotThrow","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","detectWebServer_unreachable_returnsWebServer","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Method","noTcp_ttl0_noMac_returnsNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_ttl32_returnsRouter","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_ttl64_returnsLinuxOrAndroid","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_ttl128_returnsWindowsOrAndroid","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_ttl255_returnsIosMacos","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_raspberryMac_overridesTtl","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_appleMac_overridesHighTtl","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","noTcp_isFast","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","resolve_ttl0_noMac_returnsNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","resolve_ttl32_returnsRouter","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","resolve_ttl128_returnsWindowsOrAndroid","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","resolve_ttl255_returnsApple","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","resolve_raspberryMac_recognized","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Method","runParallel_empty_returnsNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","runParallel_picksHighestScore","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","runParallel_allNull_returnsNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","runParallel_throwingStep_ignoredNotThrown","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","runParallel_slowStep_doesNotBlockOthers","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertNotNull","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","runParallel_fasterThanSequential_whenAllSlow","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","runParallel_noThreadLeak","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","sleepQuiet","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","assertTrue","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","sleep3s","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","sleepQuiet","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","sleepAndReturn","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","sleepQuiet","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","sleepQuiet","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Method","open","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","windows_smbAndRdp_highScore","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","windows_smbAndWinrm","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","windows_rdpAndRpc","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","windows_smbOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","windows_rpcOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","windows_netbiosOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","macos_afpAndMdns","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","macos_afpOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","macos_airplay","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","printer_jetdirect","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","printer_ippAndLpd","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","printer_ippOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","printer_lpdOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","iot_mqtt","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","network_snmp","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","network_dhcp","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","network_dns","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","network_telnet","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_sshOnly","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_mysqlWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_postgresWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_redisWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","assertEquals","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Method","linux_prometheusWithSsh","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
